country,countryiso3code,education_expenditure_2015,education_expenditure_2016,education_expenditure_2017,education_expenditure_2018,education_expenditure_2019,education_expenditure_2020,education_expenditure_2021,education_expenditure_2022,exports_2015,exports_2016,exports_2017,exports_2018,exports_2019,exports_2020,exports_2021,exports_2022,gdp_2015,gdp_2016,gdp_2017,gdp_2018,gdp_2019,gdp_2020,gdp_2021,gdp_2022,gdp_per_capita_2015,gdp_per_capita_2016,gdp_per_capita_2017,gdp_per_capita_2018,gdp_per_capita_2019,gdp_per_capita_2020,gdp_per_capita_2021,gdp_per_capita_2022,health_expenditure_2015,health_expenditure_2016,health_expenditure_2017,health_expenditure_2018,health_expenditure_2019,health_expenditure_2020,health_expenditure_2021,infant_mortality_rate_2015,infant_mortality_rate_2016,infant_mortality_rate_2017,infant_mortality_rate_2018,infant_mortality_rate_2019,infant_mortality_rate_2020,infant_mortality_rate_2021,infant_mortality_rate_2022,inflation_rate_2015,inflation_rate_2016,inflation_rate_2017,inflation_rate_2018,inflation_rate_2019,inflation_rate_2020,inflation_rate_2021,inflation_rate_2022,life_expectancy_2015,life_expectancy_2016,life_expectancy_2017,life_expectancy_2018,life_expectancy_2019,life_expectancy_2020,life_expectancy_2021,life_expectancy_2022,pm25_air_pollution_2015,pm25_air_pollution_2016,pm25_air_pollution_2017,pm25_air_pollution_2018,pm25_air_pollution_2019,pm25_air_pollution_2020,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,undernourishment_rate_2015,undernourishment_rate_2016,undernourishment_rate_2017,undernourishment_rate_2018,undernourishment_rate_2019,undernourishment_rate_2020,undernourishment_rate_2021,unemployment_rate_2015,unemployment_rate_2016,unemployment_rate_2017,unemployment_rate_2018,unemployment_rate_2019,unemployment_rate_2020,unemployment_rate_2021,unemployment_rate_2022
Monaco,MCO,1.37246000766754,1.37246000766754,1.45792996883392,1.308414995670315,1.15890002250671,1.288845002651215,1.41878998279572,1.17324995994568,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,6261649890.82388,6465645584.94877,6431271365.08338,7182444409.54069,7383944044.17,6739645416.47916,8626081320.50612,8784002931.68665,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,7347.91699219,7189.65771484,7219.59179688,7848.35644531,7730.60351563,7812.28759766,8634.25976563,2.9,2.8,2.7,2.6,2.5,2.5,2.4,2.3,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,72.083620902392,72.083620902392,72.083620902392,72.083620902392,72.083620902392,72.083620902392,72.083620902392,72.083620902392,11.8411028968318,10.4725197097017,10.376456634887,10.6954915739758,9.65907893202952,9.5810695715317,36760,37071,37044,37029,37034,36922,36686,36469,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
Mongolia,MNG,4.38715648651123,5.20043277740479,4.31822395324707,3.99742722511292,3.65236973762512,4.66345500946045,3.34389615058899,4.18056726455688,5134139179.48847,5688198400.40209,6792836359.89678,7665010102.42513,8412612745.88232,7676311652.04846,8950037976.40907,11155726172.5221,11619892590.6941,11181350649.3573,11480847740.736,13178094720.4986,14206359017.5143,13312981429.0891,15286441737.6686,17146471713.748,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,165.84915161,169.03985596,160.92108154,188.86265564,197.55195618,188.57124329,315.57980347,16.6,15.8,15,14.2,13.4,12.7,12.1,11.5,5.7356828193832,0.733272227314397,4.30143105302342,6.82424790145522,7.30106953550723,3.79604026111247,7.35281243380219,15.1479560897226,69.498,69.865,70.237,71.199,71.822,72.141,70.975,72.667,33.6018162552522,34.394850770545,31.4066965937798,30.340789040395,31.0839271991388,29.6547866481682,2964749,3029555,3096030,3163991,3232430,3294335,3347782,3398366,7.6,6.8,5.9,5.7,5.1,6.6,8,4.861,7.235,6.359,5.377,9.269,6.594,7.747,6.211
Montenegro,MNE,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,1707774138.57379,1777062964.00017,1993886168.86917,2361101499.45735,2430004477.77902,1240041026.80988,2510704691.51633,3210395029.63458,4054730077.57718,4376930578.32395,4856599480.79882,5506942238.35668,5542054181.12616,4769996866.00758,5861427505.12493,6229801580.79157,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,577,596,612,727,732,866,985,3.5,3.3,3.1,2.9,2.7,2.5,2.4,2.3,1.54869158222486,-0.271385023385176,2.3802359905313,2.611223782638,0.361563704540767,-0.255655699848551,2.41080198403165,13.0403036347004,76.4487804878049,76.4414634146341,76.4853658536585,76.8414634146342,76.6829268292683,75.9317073170732,73.8243902439024,76.1878048780488,22.5226135295586,20.7818361159159,21.1885834911776,22.0010575045609,18.3231957596321,17.9824100566499,622159,622303,622373,622227,622028,621306,619211,617213,2.5,2.5,2.5,2.5,2.5,2.5,2.5,17.555,17.732,16.082,15.19,15.128,17.878,16.543,15.288
Morocco,MAR,5.13336896896362,5.08530187606812,4.73564958572388,4.96022701263428,5.00325679779053,6.28428268432617,5.64273405075073,5.91224670410156,33119569273.8522,34291493550.4303,38651885813.4308,43077520359.3568,43952860516.0238,37369771251.448,47060549921.4328,58661445221.0782,110413823841.592,111572947004.917,118540573367.844,127341147581.818,128920266409.458,121353645057.144,141817797083.468,130912558829.84,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,162.5098114,161.82783508,166.4662323,175.27603149,177.24557495,193.10235596,221.11485291,20.1,19.1,18.2,17.4,16.7,16,15.4,14.8,1.5579071134626,1.63531114327064,0.754663249323619,1.80391671141896,0.303386036590383,0.705968661338261,1.40195883962006,6.65704202759067,72.92,73.284,73.66,73.986,74.27,73.92,74.042,74.973,25.6535487891636,24.7545943744621,28.0161565066814,23.1856283839847,20.9299059936918,21.3212642117301,34680458,35107264,35528115,35927511,36304408,36688772,37076584,37457971,3.8,3.7,3.6,3.6,4.2,5.3,6.3,9.46,9.3,9.229,9.282,9.21,11.203,10.539,9.53
Mozambique,MOZ,6.01083421707153,5.80086994171143,5.48664999008179,5.38976001739502,6.2863941192627,6.64256286621094,6.49789762496948,6.16198396682739,5279638423.57529,4270264152.95059,5444267918.05269,6837559127.52947,5761757677.53245,4667776262.86619,6523890986.02307,9671655902.69491,16208985769.615,12069051237.1711,13264640645.7768,15017359042.4464,15512758964.5779,14235420174.1813,16168055475.085,18406835494.9468,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,39.91206741,31.38208961,36.26471329,40.8117218,40.41284943,34.37060928,44.52215576,59.6,57.9,55.7,54.2,52.6,51.4,50,48.7,3.55075967356746,17.4180418197597,15.1132073899384,3.91133439990723,2.80270307928106,3.48393567493209,6.40847652975692,10.2794018093421,58.151,59.038,59.771,60.526,61.166,61.172,59.325,59.625,21.5758950473476,21.069117727762,18.7547986602318,18.8259193532117,19.5945644695986,20.0802484321177,26843246,27696493,28569441,29423878,30285595,31178239,32077072,32969518,39.5,40.7,35.5,29.5,27,29.5,30.5,3.426,3.48,3.543,3.602,3.632,3.877,3.984,3.621
Myanmar,MMR,2.2456042766571,2.15808844566345,2.16652989387512,1.99249005317688,1.99976003170013,1.99976003170013,1.99976003170013,1.99976003170013,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,59607290407.6191,63298361996.2153,66053040483.0016,67860515989.517,75065106227.6892,79006113643.1906,66345291160.1683,62253049891.6449,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,63,59,59,60,62,72,65,40.4,39.1,37.9,36.7,35.6,34.5,33.5,32.5,9.45417189526018,6.92882525816076,4.5725365531752,6.87232865662935,8.82506696804558,8.82506696804558,8.82506696804558,8.82506696804558,65.561,65.685,65.843,66.465,66.61,66.797,65.672,67.256,29.9150539220144,31.1703866445543,28.1336717956987,31.5559916967562,32.1642279603857,32.3150340028667,51483949,51892349,52288341,52666014,53040212,53423198,53798084,54179306,4.1,3.4,3.1,3,2.9,3.4,3.8,0.766,1.043,1.356,0.767,0.407,1.476,4.34,2.83
Namibia,NAM,9.85076808929443,10.592794418335,9.70867252349854,8.88112258911133,9.32253170013428,9.27799892425537,10.3914480209351,9.67791175842285,4009342643.84947,3753721654.57513,4335454250.28185,4909459328.14274,4565372504.91404,3564380963.997,3963389446.70277,5070281050.06781,11335161083.5061,10722018732.0936,12895153160.466,13682018827.0434,12541928102.7657,10583748541.5258,12402486183.6396,12567271004.6761,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,495.62979126,430.21606445,475.58203125,472.99014282,432.14578247,378.42468262,456.43600464,33.1,32.5,31.7,31.2,30.5,29.9,29.3,28.6,3.39401538410559,6.72858234593338,6.14579981111164,4.29159105337875,3.72239414422695,2.20938236933469,3.61690530108814,6.08128114112413,60.7,61.682,62.293,62.586,63.075,62.829,59.269,58.059,22.11922822913,21.0604148441707,19.7391225085732,19.9748546561693,19.3878496864904,19.9945355710926,2282704,2323352,2364534,2405680,2446644,2489098,2530151,2567012,20.3,19.3,18.9,18.2,17.6,17.1,17.1,20.799,23.352,21.739,19.877,19.945,20.966,20.877,19.748
Nauru,NRU,6.25260305404663,7.9856219291687,6.81056642532349,6.410789728164675,6.01101303100586,6.09919404983521,6.21887111663818,7.80539798736572,60735599.6309272,70608719.9585374,65613383.3201729,71311195.8577497,75811269.9889645,54298606.1346699,53736596.6374325,84168182.5404715,84863440.5801997,97541943.0355053,109355638.866955,130995566.30391,125160115.547819,124685688.161094,175390280.69162,153824609.470517,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,959.48846436,957.28594971,1092.87634277,1175.68676758,1158.77087402,1318.16503906,1529.51916504,27.4,26.7,25.9,25.1,24.4,23.7,22.9,22.3,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,62.269,62.702,62.988,63.234,63.484,63.437,63.617,64.014,5.64757051079538,6.08542537261406,6.44256644272133,6.14206344633958,6.02606444596139,6.06435493209495,11185,11437,11682,11924,12132,12315,12511,12668,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
Nepal,NPL,3.29425358772278,3.47711229324341,3.52892374992371,3.66440558433533,3.48568081855774,4.21106672286987,3.95612215995789,3.61778378486633,2488355629.40472,2005968673.73752,2263315184.52804,2587877949.51035,2659663141.42524,2275257414.73258,1890245951.47223,2760241582.09798,24360801286.7638,24524109483.5293,28971588940.364,33111525237.149,34186180699.0255,33433659301.2466,36924841394.2605,41182939600.67,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,47,47,49,50,53,58,65,31,29.7,28.4,27.2,26,24.9,23.9,23,7.86890895590899,8.79034332004633,3.62709610696607,4.0611633875107,5.56868547784929,5.05236655289212,4.14968003360264,7.6507917679853,67.456,68.776,68.91,68.979,69.558,69.246,68.45,70.484,70.9361955250807,72.4074854195922,64.6442716077629,64.2108322791754,57.2750179345088,45.7207706412594,27610325,27861186,28183426,28506712,28832496,29348627,30034989,30547580,6.3,5.4,4.8,4.7,4.9,5.2,5.4,10.655,10.684,10.66,10.63,10.578,13.157,12.315,10.922
Netherlands,NLD,5.34815979003906,5.47959995269775,5.17509984970093,5.35764980316162,5.15986013412476,5.42381000518799,5.50609016418457,5.05201101303101,632814005706.64,623603755002.725,695378637220.001,774043642951.372,751253595615.685,712054191887.94,866013099701.536,946333742192.611,765572770634.375,784060430240.08,833869641687.06,914043438179.607,910194347568.626,909793466661.481,1029678338329.44,1009398719033.08,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,4677,4644,4935,5331,5341,5858,6539,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,0.600248147278776,0.316666666666743,1.38145871407206,1.7034979474447,2.63369910249601,1.27246037789161,2.67572008805385,10.0012078753473,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512,81.3585365853659,81.309756097561,81.7146341463415,13.1341450114978,11.9585215795702,12.7176558041706,12.0708917579666,11.3641419467189,10.8892498470498,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.873,6.006,4.839,3.831,3.38,3.819,4.21,3.524
New Caledonia,NCL,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,1578920444.17744,1680830644.32587,1927265624.12581,1927265624.12581,1927265624.12581,1927265624.12581,1927265624.12581,1927265624.12581,8738203074.3957,8724568954.89799,9174048681.98577,9896402283.68587,9475655324.59495,9454629467.91408,10071349663.8484,9623318718.31459,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,0.570508141048402,0.578317435520754,0.578317435520754,0.578317435520754,0.578317435520754,0.578317435520754,0.578317435520754,0.578317435520754,77.2804878048781,76.9317073170732,77.5390243902439,80.0030975609756,80.4197073170732,80.8349512195122,79.1273414634146,80.9820731707317,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,269460,270220,270810,271170,271240,271080,270390,269215,7.5,7.3,7,6.5,5.9,5,4.8,13.637,12.714,11.676,11.702,10.881,13.558,12.537,11.291
New Zealand,NZL,5.70734977722168,5.50559997558594,5.28000020980835,5.19308996200562,5.17797994613647,5.65149021148682,5.54822015762329,5.23012018203735,49784689412.298,50322131532.6917,56986304614.2734,59071100322.3185,58214279832.002,46216150491.4978,56657235818.3619,60190212509.6428,178104220784.881,188898209220.167,206566916732.292,211846555690.736,212846907683.439,212697530897.56,253644079784.977,246733522841.353,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,3600.95629883,3739.40136719,3903.68041992,3957.86083984,4085.78808594,4223.22167969,4906.07080078,4.6,4.4,4.3,4.2,4.1,4,3.9,3.9,0.292704628136101,0.646240284454524,1.85078767452536,1.59829703801696,1.61963190184048,1.71456170007245,3.94112060778728,7.17222476016441,81.6124390243903,81.6585365853659,81.8585365853659,81.7073170731707,82.0560975609756,82.2560975609756,82.2073170731707,82.7609756097561,6.57020164227168,6.63410190310228,6.82907618571061,7.21258721355312,7.42296671535298,6.48591499675774,4609400,4714100,4813600,4900600,4979200,5090200,5111300,5117200,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5.415,5.147,4.736,4.335,4.109,4.595,3.776,3.297
Nicaragua,NIC,4.07843017578125,4.081130027771,4.35767984390259,3.57310891151428,4.59991979598999,4.58156108856201,4.08665704727173,3.79476308822632,5113329517.77171,5165892177.07278,5698930814.05216,5506731488.40688,5689744185.83587,5312779358.28036,6593585624.5202,7800994581.09404,12756706583.3113,13286118584.2563,13785943183.0661,13025239912.2751,12699046244.607,12681548303.6856,14144067555.656601,15649934214.9276,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,161.27700805999999,167.37036133,177.15000916,168.44512939,161.98634338,161.19981384,198.07792664,16.5,16,15.4,14.9,14.4,14,13.5,13.1,3.99737996694396,3.52317317628473,3.85067166284727,4.94723728039886,5.37628990844126,3.68181341625572,4.92841396948968,10.4674244465991,72.983,73.256,73.554,73.85,74.054,71.795,73.837,74.615,20.8100394575554,19.6627564192395,19.1972180629137,17.5246038706428,14.9843484599445,16.809772538789,6298598,6389235,6480532,6572233,6663924,6755895,6850540,6948392,19.3,18.3,17.6,17.4,17.5,17.9,17.8,4.7,3.9,3.3,5.2,5.47,6.167,6.064,4.978
Niger,NER,4.48669004440308,2.95843005180359,2.57818007469177,3.44956994056702,3.52622723579407,3.81920099258423,3.82175827026367,4.10143089294434,1381730102.3702,1266928596.34818,1432424985.84577,1450068512.63421,1386835865.63682,1338433098.28216,1490563681.26073,1315547633.94373,9683867926.44282,10398861981.7583,11185104251.6943,12837307496.8821,12889555561.2299,13744653103.058,14915002436.069,15433852712.2963,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,25.72568893,22.42886543,28.69141388,30.08619118,31.21994209,34.85019302,34.34204865,63.5,63.1,62.7,62.3,62,61.6,61,60.3,-0.576090369833189,1.65388922387806,2.79637318871275,2.96760366004456,-2.48979265070846,2.8981937602627,3.83786802840501,4.22621791916393,61.083,61.629,62.16,62.454,62.897,61.451,61.576,62.08,107.144665250434,104.911460730569,88.7878831964248,86.0227651747159,72.4703210969872,85.1223455605238,20128124,20921743,21737922,22577058,23443393,24333639,25252722,26207977,12.4,11.7,10.9,11,11.9,14.2,16.1,0.558,0.555,0.564,0.546,0.544,0.62,0.819,0.552
Nigeria,NGA,0.436954915523529,0.393045634031296,0.396354019641876,0.419998496770859,0.358478993177414,0.359637647867203,0.381919115781784,0.348516702651978,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,493026682800.63,404649125252.16,375745731053.427,421739251509.08,474517490844.461,432198898467.795,440838992188.478,472624596925.938,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,96.28328705,78.23602295,72.77430725,65.70272064,69.68148041,69.76184845,83.84061432,79.2,78.2,77,75.7,74,72.3,70.5,68.5,9.00943498007699,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276597,16.9528457221608,18.8471877843274,51.841,52.043,52.305,52.554,52.91,52.887,52.676,53.633,77.1229282609024,65.434062697327093,63.2053051290842,57.0231990642382,51.7218388551219,56.5313287289257,183995785,188666931,193495907,198387623,203304492,208327405,213401323,218541212,9.3,9.6,10.1,10.6,12.4,14.2,15.9,4.137,4.498,4.826,5.065,5.206,5.712,5.393,3.827
North America,NAC,4.83500504493714,4.79984998703003,5.02646994590759,4.89199995994568,4.86520004272461,5.14396500587463,5.08844995498657,4.13957166671753,2769694780357.73,2720319379980.24,2910493528219.71,3099528499178.03,3106433259614.78,2641349011642.93,3180244981646.08,3730551343343.76,19858182357217.1,20339807652907.4,21268509960244.1,22389071169783,23272543648672.5,22985521877000.2,25608789788464.2,27913419349422,55701.8124434679,56617.8738074516,58796.4689001287,61512.706498042,63584.0377419401,62186.9899064628,69147.0491707873,74980.8332051402,8791.05276053682,9104.02787441632,9399.39740916301,9750.76702970809,10088.6517703551,11131.7332934691,11439.8989437306,5.7,5.6,5.6,5.5,5.4,5.4,5.3,5.3,0.621934248247611,1.34517137635811,1.86349706609469,2.3554044847046,1.88073954968807,0.975292014307058,4.04652602445635,7.40280048696867,79.0036582508315,78.8797354245521,78.8724748510911,78.9658408891533,79.1413566322465,77.4627122311888,76.8726582708139,77.8387536959044,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,356508729,359247112,361731076,363974737,366012359,369619464,370352605,372274062,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5.46180275648935,5.10547669523075,4.58159619810452,4.1087380763703,3.89241194091645,8.23128983545338,5.59299605694151,3.83374835132991
