country,countryiso3code,population_2022,population_2021,population_2020,population_2019,population_2018,population_2017,population_2016,population_2015,gdp_2022,gdp_2021,gdp_2020,gdp_2019,gdp_2018,gdp_2017,gdp_2016,gdp_2015,unemployment_rate_2022,unemployment_rate_2021,unemployment_rate_2020,unemployment_rate_2019,unemployment_rate_2018,unemployment_rate_2017,unemployment_rate_2016,unemployment_rate_2015,inflation_rate_2022,inflation_rate_2021,inflation_rate_2020,inflation_rate_2019,inflation_rate_2018,inflation_rate_2017,inflation_rate_2016,inflation_rate_2015,exports_2022,exports_2021,exports_2020,exports_2019,exports_2018,exports_2017,exports_2016,exports_2015,gdp_per_capita_2022,gdp_per_capita_2021,gdp_per_capita_2020,gdp_per_capita_2019,gdp_per_capita_2018,gdp_per_capita_2017,gdp_per_capita_2016,gdp_per_capita_2015,life_expectancy_2022,life_expectancy_2021,life_expectancy_2020,life_expectancy_2019,life_expectancy_2018,life_expectancy_2017,life_expectancy_2016,life_expectancy_2015,pm25_air_pollution_2022,pm25_air_pollution_2021,pm25_air_pollution_2020,pm25_air_pollution_2019,pm25_air_pollution_2018,pm25_air_pollution_2017,pm25_air_pollution_2016,pm25_air_pollution_2015,education_expenditure_2022,education_expenditure_2021,education_expenditure_2020,education_expenditure_2019,education_expenditure_2018,education_expenditure_2017,education_expenditure_2016,education_expenditure_2015,undernourishment_rate_2022,undernourishment_rate_2021,undernourishment_rate_2020,undernourishment_rate_2019,undernourishment_rate_2018,undernourishment_rate_2017,undernourishment_rate_2016,undernourishment_rate_2015,health_expenditure_2022,health_expenditure_2021,health_expenditure_2020,health_expenditure_2019,health_expenditure_2018,health_expenditure_2017,health_expenditure_2016,health_expenditure_2015,infant_mortality_rate_2022,infant_mortality_rate_2021,infant_mortality_rate_2020,infant_mortality_rate_2019,infant_mortality_rate_2018,infant_mortality_rate_2017,infant_mortality_rate_2016,infant_mortality_rate_2015
Philippines,PHL,115559009,113880328,112190977,110380804,108568836,106738501,104875266,103031365,404353369604.631,394087359848.11,361751145451.597,376823402244.928,346841896583.515,328480736798.792,318627003012.52,306445871246.718,2.598,3.398,2.522,2.237,2.338,2.552,2.695,3.068,5.82115811213955,3.92718022100332,2.3931623931624,2.39206534422404,5.30934661627707,2.85318772590947,1.25369880080982,0.674192536845408,114785414693.615,101485514507.701,91171559890.9852,106953484846.44,104793441904.255,97073582741.5119,84987391167.9967,83377968054.3017,NA,NA,NA,NA,NA,NA,NA,NA,72.187,69.266,72.119,71.865,71.689,71.516,71.387,71.268,NA,NA,20.2887417122616,21.5254371973976,20.5885077839401,18.3327018141416,19.9069716374648,19.7079275985218,3.57960081100464,3.87249755859375,3.85829043388367,3.40748643875122,3.85502767562866,3.9638409614563,3.3012809753418,2.8305230140686,NA,5.2,5.1,5,5.4,6.4,7.8,9.1,178,203,166,142,126,122,120,116,21.8,22.1,22.2,22.2,22.1,22.1,22.1,22.1
Poland,POL,36821749,37747124,37899070,37965475,37974750,37974826,37970087,37986412,689763329458.441,681346077608.607,599442732365.372,596058473058.766,588779796423.695,524641252834.826,470024599375.619,477111287969.227,2.886,3.363,3.162,3.277,3.846,4.888,6.161,7.501,14.4294507575758,5.05502704719272,3.37446972618589,2.227478809383,1.81295156542679,2.0759355367385,-0.664767331433961,-0.87412587412577,433717577311.285,393132219050.798,317650244554.64,317075305225.46,310569737329.918,273105598262.974,236273464707.543,226390768006.367,NA,NA,NA,NA,NA,NA,NA,NA,77.3048780487805,75.5024390243902,76.5,77.9048780487805,77.6024390243903,77.7536585365854,77.8512195121951,77.4512195121951,NA,NA,17.9583314936851,18.7701954101512,22.4094051941271,22.2631718698092,21.2485092459447,22.4139830731908,NA,4.67303991317749,4.85265016555786,4.67881011962891,4.60506010055542,4.57464981079102,4.6591100692749,4.81700992584229,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1225,1159,1026,1014,979,910,816,804,3.8,3.8,3.8,3.8,3.9,4,4.1,4.2
Portugal,PRT,10409704,10361831,10297081,10286263,10283822,10300300,10325452,10358076,255196659934.378,255534839405.899,229031860520.777,239986922638.902,242313116577.967,221357874718.93,206426152308.931,199394066525.44,6.011,6.577,6.796,6.464,6.994,8.869,11.068,12.447,7.83269124233323,1.26565719069044,-0.0124383299575305,0.338178410046034,0.993715683468326,1.36861411643472,0.607397074641719,0.48793862390472,126574910958.588,105795806127.51,84848916302.1154,104414522676.565,105274675792.789,94573528088.0378,83005656043.171,80984130312.3324,NA,NA,NA,NA,NA,NA,NA,NA,81.5804878048781,81.3780487804878,80.9756097560976,81.6756097560976,81.3243902439024,81.4243902439025,81.1243902439025,81.1243902439025,NA,NA,8.45242266236737,7.98256121876526,9.02601451562929,9.2551980440464,8.83773210008347,9.64253451834766,NA,4.78316020965576,4.87656021118164,4.63002014160156,4.67515993118286,5.0156102180481,4.7709059715271,4.88554000854492,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2586,2747,2346,2222,2216,1998,1875,1791,2.6,2.7,2.7,2.8,2.9,2.9,3,3
Puerto Rico,PRI,3220113,3262693,3281557,3193694,3193354,3325286,3406672,3473232,113567200000,106426600000,103130900000,105126400000,100958100000,103445500000,104336700000,103375500000,6,7.9,8.89,8.3,9.2,10.8,11.8,12,NA,NA,NA,NA,NA,NA,NA,NA,59714500000,57910200000,62237400000,63684400000,60528300000,71091600000,71740000000,69463100000,NA,NA,NA,NA,NA,NA,NA,NA,79.72,80.162,78.041,79.063,79.77,79.258,80.27,79.695,NA,NA,7.18841521712249,6.66040483872952,6.70118543618258,7.12296710513583,6.94033673792726,6.74532317404656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qatar,QAT,2695122,2688235,2760385,2807235,2766732,2711755,2595166,2414573,235770403734.9,179732009560.44,144411363351.648,176371267692.308,183334953818.681,161099122225.275,151732181868.132,161739955576.923,0.13,0.14,0.14,0.1,0.11,0.14,0.15,0.17,4.99527553740761,2.30446565742003,-2.5403150300476,-0.666641124861147,0.255815382724408,0.394878914083005,2.6765917009819,1.8140772393776,161692857142.857,105549450549.451,70933241758.2418,92046153846.1538,102560989010.989,85204395604.3956,72397252747.2527,92291208791.2088,NA,NA,NA,NA,NA,NA,NA,NA,81.559,79.272,79.099,80.99,80.898,80.717,80.433,80.064,NA,NA,75.6630329481338,81.0088337801126,93.3069571843647,83.268990615565,83.6854921169063,97.7000280042596,NA,NA,3.2336699962616,2.80378007888794,NA,2.96745991706848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934.0802002,1997.78820801,2012.22570801,1962.58374023,1908.39660645,2075.41918945,2435.44506836,4.5,4.7,5,5.3,5.6,6,6.3,6.6
Romania,ROU,19047009,19122059,19265250,19371648,19473970,19588715,19702267,19815616,298891515898.026,285810244501.933,251362514349.697,251017797625.017,243316029944.056,210147163769.848,185287630540.431,177883883008.747,5.614,5.59,5.035,3.912,4.187,4.927,5.901,6.812,13.7954887432521,5.05232876096582,2.63107311184743,3.82785432599438,4.62548443137779,1.3390212110439,-1.54479666813897,-0.594156437495203,129341587616.442,116013226558.78,92693859931.8755,100909643280.615,101077730281.76,88964370565.0745,78593549490.1314,73554067275.1879,NA,NA,NA,NA,NA,NA,NA,NA,75.3048780487805,72.809756097561,74.2536585365854,75.6073170731707,75.3585365853659,75.209756097561,75.209756097561,74.9121951219512,NA,NA,14.8501731264834,15.0073403663299,17.1719925973938,17.0446117524786,16.5983385295736,17.4955175712912,NA,3.32452988624573,3.58926010131836,3.56695008277893,3.31918001174927,3.11820006370544,3.02559995651245,3.10695004463196,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,963,810,739,687,555,476,442,5.5,5.3,5.4,5.6,6,6.5,7.1,7.7
Russian Federation,RUS,144236933,144746762,145245148,145453291,145398106,145293260,145015460,144640716,2266029240645.34,1843392293734.38,1493075894362.14,1693115002708.32,1657328773461.31,1574199360089,1276786350881.14,1363482182197.71,3.867,4.715,5.589,4.496,4.846,5.212,5.559,5.571,NA,6.69445891957612,3.38165937237898,4.47036660760173,2.87829723647884,3.68332944412233,7.04244762954799,15.5344050528403,635070991226.071,548800273711.107,381065599584.428,481410680627.341,510345505266.608,410722481424.915,330106509740.16,391365600741.085,NA,NA,NA,NA,NA,NA,NA,NA,72.5456097560976,69.900243902439,71.3387804878049,73.0839024390244,72.6621951219512,72.4514634146342,71.6512195121951,71.1834146341463,NA,NA,11.2727775886895,11.6778230257169,12.3153675046294,11.739094414375,12.4784655225055,12.9392509421972,4.05402755737305,3.99480700492859,4.01641845703125,3.69561433792114,4.67819976806641,4.68990993499756,3.76044011116028,3.83402991294861,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,936,771,654,609,580,465,499,3.8,4.1,4.4,4.7,5.1,5.5,6.1,6.6
Rwanda,RWA,13776698,13461888,13146362,12835028,12531808,12230339,11930899,11642959,13316160803.5187,11069280277.007,10174387614.2558,10349299855.8404,9637904552.51428,9252834120.39358,8695272095.38502,8543759088.57783,15.085,15.793,11.829,11.236,10.759,11.875,11.805,11.849,17.6892095588154,-0.391346748300791,9.85039902274207,3.34787655037648,-0.311210160390699,8.27953672260832,7.17434301982009,2.52850284192421,2993214749.41044,2160639708.81572,1966296256.24683,2258781198.20915,2034370487.56848,1899457437.71633,1340967911.77915,1130492668.29254,NA,NA,NA,NA,NA,NA,NA,NA,67.129,66.072,66.774,66.437,66.251,65.941,65.737,65.298,NA,NA,31.2882654917538,30.0071642427631,30.1816687853678,30.3553527446531,31.6862299869281,31.2574810856465,4.74623012542725,5.58984994888306,3.33394289016724,3.23868060112,3.07375001907349,3.1247398853302,3.43483996391296,3.64711999893188,NA,31.6,32.4,32.7,31.8,31.4,31.5,32.6,NA,60.2185936,57.91234207,51.18757629,51.54394531,48.34190369,50.70415497,48.80509567,28.8,29.5,30.3,31.2,32.1,33,33.8,34.7
Samoa,WSM,222382,218764,214929,211905,209701,207630,205544,203571,832945205.637185,843923638.733018,868898358.266437,912950466.064906,878448433.404342,884844384.463214,843924796.697421,824150498.653536,9.923,10.368,10.214,9.601,9.512,9.4,9.062,8.9,10.9618822286844,3.13320473174494,-1.56891247740895,0.982326569888117,4.19745888663752,1.74989677484705,1.30471869303179,0.724470134874729,102172245.946326,98618300.6408823,253683215.960745,319836950.812897,280801999.406942,262464978.81376,242864849.457573,223682247.802096,NA,NA,NA,NA,NA,NA,NA,NA,72.598,72.767,72.768,72.157,72.636,72.59,72.54,72.515,NA,NA,NA,NA,NA,NA,NA,NA,4.88079118728638,5.2044882774353,4.48100519180298,4.39581727981567,4.26097393035889,3.96231913566589,4.34968376159668,4.61519002914429,NA,4.6,5.6,7.4,7.7,7.9,7.9,7.3,NA,263.88595581,252.84034729,240.10105896,198.34815979,218.37336731,235.73020935,238.09069824,13.9,14.3,14.7,15.9,15.3,15.6,15.7,15.9
San Marino,SMR,33660,33745,34007,34178,34156,34056,33834,33570,NA,1855382833.1165,1541247883.99351,1616188702.33964,1655354303.86998,1528621195.4832,1468342430.7393,1419400403.82788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04597683468917,0.573948019802681,0.145686073240975,NA,3419735538.85275,2535024398.72007,2650504851.56163,2757778847.7396,2579986696.26828,2541233362.69749,2476182057.90196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43181848526001,3.1089200973510702,3.4246199131012,3.37969994544983,3.55516004562378,3.36997008323669,3.3372015953064,3.11914277076721,NA,NA,NA,NA,NA,NA,NA,NA,NA,4131.94189453,3842.77392578,3854.09521484,4012.65405273,3706.97045898,3656.28491211,3564.85253906,1.3,1.4,1.4,1.5,1.5,1.6,1.7,1.8
Sao Tome and Principe,STP,227380,223107,218641,214599,211344,208036,204632,201124,542686976.457587,524402450.755612,471229484.607144,412976064.479214,383717327.830508,322002845.229335,292267272.196925,259999643.047388,14.115,15.042,15.183,13.998,13.878,13.811,13.65,13.598,18.0056351122841,8.13777038378732,9.81932791540146,7.72024525213248,7.86859628873909,5.6902961992902,5.43051966119156,5.24587835022454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.794,67.591,67.785,68.523,68.355,68.267,67.492,67.249,NA,NA,NA,NA,NA,NA,NA,NA,5.15598058700562,5.51617622375488,5.0152382850647,5.89931058883667,5.62454986572266,5.87489986419678,6.11515998840332,4.69794988632202,NA,13.1,13.5,14.9,15.3,15.3,15.8,16.1,NA,186.10397339,158.96191406,106.26776123,108.28024292,116.49388123,109.2252121,84.50744629,11.3,11.9,12.6,13.3,14.3,15.4,16.8,18.4
Saudi Arabia,SAU,36408820,35950396,35997107,35827362,35018133,34193122,33416270,32749848,1108571466666.67,874156000000,734271200000,838564800000,846583733333.333,714994666666.667,666000000000,669484266666.667,5.589,6.621,7.45,5.636,6.029,5.89,5.6,5.6,2.4740737192537,3.06328988941547,3.44545825956692,-2.09333333333329,2.45814158007532,-0.838194579675018,2.06884036053473,1.20607322150109,445881600000,286501600000,182848000000,285860000000,314916533333.333,239993333333.333,200860000000,218010400000,NA,NA,NA,NA,NA,NA,NA,NA,77.905,76.936,76.239,77.304,77.212,77.16,77.064,76.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,4.3,4.6,4.7,4.5,4.4,4.6,NA,1441.9987793,1355.71655273,1279.6907959,1291.12866211,1261.1652832,1243.94177246,1198.33630371,5.5,5.7,6,6.2,6.6,6.9,7.3,7.8
Senegal,SEN,17316449,16876720,16436120,16000781,15574909,15157793,14751356,14356181,27619479059.6131,27520784129.7508,24530513037.7518,23403995992.1354,23116701556.1381,20996562943.5979,19040312333.1864,17774766696.1759,2.968,3.368,3.405,2.863,3.567,4.078,4.455,6.757,9.69681899081073,2.18032278088147,2.54314685681652,1.76011151192938,0.460985642464282,1.3181531484778,0.837284942557434,0.13521193363526,7417917497.04587,6781011708.68501,5077951817.12245,5847051726.26615,5305072986.89084,4604563711.6937,4105254723.24457,4030818415.9103,NA,NA,NA,NA,NA,NA,NA,NA,67.913,67.093,68.006,68.526,68.097,67.75,67.497,66.879,NA,NA,NA,NA,NA,NA,NA,NA,5.98753976821899,5.61201000213623,5.6869797706604,5.03527021408081,5.11019992828369,4.74007987976074,5.11309003829956,5.45637989044189,NA,5.7,5.9,6.3,6.7,7.3,8.3,9.5,NA,71.22032928,76.77999878,65.75260925,65.77828217,57.67406845,54.93520355,54.20389557,28.2,29,29.9,30.9,31.9,33,34.2,35.5
Serbia,SRB,6664449,6834326,6899126,6945235,6982604,7020858,7058322,7095383,63563410720.7093,63101042897.707,53356484591.4378,51514242938.6734,50640662859.4987,44179075778.9267,40692661657.284,39655949731.3816,8.684,10.061,9.011,10.395,12.733,13.477,15.257,17.66,11.9815117344703,4.08510285335102,1.57553290083415,1.84922984511086,1.95984076293801,3.13106248590115,1.12231397417769,1.39235822000187,40579105461.336,34635932118.8384,25727982778.9908,26277890877.2234,25540396151.4379,22297854886.1648,19742896722.0341,17915464299.8196,NA,NA,NA,NA,NA,NA,NA,NA,75.4821951219512,72.780487804878,74.4780487804878,75.9365853658537,75.890243902439,75.5390243902439,75.6878048780488,75.2878048780488,NA,NA,NA,NA,NA,NA,NA,NA,3.23938989639282,3.29867005348206,NA,3.61647009849548,3.58231997489929,3.71016001701355,3.63470005989075,NA,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,919.16790771,670.19439697,641.02966309,617.08679199,515.84588623,486.42944336,491.25177002,4.4,4.6,4.8,4.9,5,5.1,5.2,5.4
Seychelles,SYC,119878,99258,98462,97625,96762,95843,94677,93419,2057968519.83091,1487173794.80528,1382551751.56908,1868690096.73454,1784313926.76807,1675370641.01416,1568513348.14463,1432403352.12944,NA,NA,NA,NA,NA,NA,NA,NA,2.6260363285129,9.76909936973542,1.20266463987123,1.80709400809982,3.70291839111568,2.85679575568437,-1.01548191697626,4.04194410725617,1818966306.17899,1193663263.24547,920042421.547639,1538983435.76862,1553145430.37773,1573333403.18565,1338730180.08626,1290375234.95138,NA,NA,NA,NA,NA,NA,NA,NA,73.8487804878049,73.3975609756097,77.2365853658537,74.0463414634146,72.8414634146341,74.3,74.309756097561,74.2951219512195,NA,NA,NA,NA,NA,NA,NA,NA,4.74013519287109,5.62358999252319,4.89120054244995,4.05055141448975,4.35177803039551,4.23536539077759,4.0213098526001,4.91460990905762,NA,4.3,3.5,4,4,4.3,4.7,5.2,NA,718.49005127,781.51965332,769.74798584,784.73242188,736.65460205,735.57043457,623.9987793,12.5,12.7,12.8,12.8,12.7,12.7,12.6,12.5
Sierra Leone,SLE,8605718,8420641,8233970,8046828,7861281,7677565,7493913,7314773,4094563859.43556,4249234704.01866,4062906265.7332,4076578698.79107,4085114387.55605,3719443418.26155,3862721266.02162,4252029353.82191,3.194,3.516,3.485,3.204,3.193,3.848,4.312,4.621,27.2082883814653,11.8739588840234,13.4468711101052,14.8049990906021,16.0295447693699,18.2215094003386,10.8860609413903,6.68943562498681,1305271700.2488,719316485.342823,613136028.375389,743850689.122942,713559201.939777,974210474.143441,915541753.975396,816852285.263987,NA,NA,NA,NA,NA,NA,NA,NA,60.411,60.062,59.763,60.255,59.796,58.652,58.404,57.189,NA,NA,NA,NA,NA,NA,NA,NA,8.5391845703125,9.44223594665527,8.80954837799072,7.44701194763184,6.98962783813477,4.66086006164551,2.91133999824524,NA,NA,27.8,27.3,27.5,26.8,25.7,24.2,23.7,NA,43.1619873,46.01692963,46.25284195,43.07834244,45.5368042,81.37689209,114.16482544,76,78.1,80.3,82.6,85,87.4,89.9,95.3
Singapore,SGP,5637022,5453566,5685807,5703569,5638676,5612253,5607283,5535002,498474540987.78,434111559282.849,349488382610.662,376901649222.451,376892697588.005,343257164581.712,319053943915.005,307998545269.398,3.591,4.64,4.1,3.1,3.613,4.2,4.08,3.79,6.12106004039418,2.30485959040484,-0.181916666666634,0.565260568780326,0.43862011844684,0.576260310166349,-0.532268739716253,-0.522618167075298,925951516936.287,794469896530.138,634513916369.872,664477941704.7,671737757276.241,589858681680.757,525530384076.969,549421999163.53,NA,NA,NA,NA,NA,NA,NA,NA,82.8951219512195,83.0926829268293,83.5439024390244,83.5951219512195,83.2975609756098,83.0951219512195,82.8463414634146,82.7439024390244,NA,NA,NA,NA,NA,NA,NA,NA,2.48891997337341,2.82470989227295,2.6869900226593,2.72951006889343,2.85660004615784,2.75684809684753,2.87133049964905,2.86309337615967,NA,NA,NA,NA,NA,NA,NA,NA,NA,3969.89086914,3367.7565918,2826.01000977,2641.50634766,2599.30004883,2450.90136719,2279.01708984,1.8,1.9,1.9,2,2.1,2.1,2.2,2.2
Sint Maarten (Dutch part),SXM,40888,40708,40350,39648,38934,38615,38992,38825,1537088715.0838,1353071061.45251,1236428100.55866,1407880446.92737,1259200446.92737,1353212122.90503,1427017206.70391,1417888715.0838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19201010962985,0.111682655737579,0.330027165141066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.409,73.972,74.584,75.437,75.131,75.03,76.598,76.954,NA,NA,NA,NA,NA,NA,NA,NA,4.18044137954712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,5431752,5447247,5458827,5454147,5446771,5439232,5430798,5423801,115584743573.553,118563266602.359,106737868873.941,105711680180.565,106137924015.593,95649966260.9802,89952699524.894,88900883130.8374,6.143,6.894,6.719,5.761,6.544,8.142,9.679,11.492,12.7741463637611,3.14960629921268,1.93694126694223,2.66456133425431,2.51403712883812,1.31194588223228,-0.520010196278266,-0.325219777427673,114772649312.604,109150104956.502,90781537717.4119,97158215404.6351,101718182867.38,90938562003.9578,84075231062.3372,81433630598.25,NA,NA,NA,NA,NA,NA,NA,NA,77.0658536585366,74.6146341463415,76.8658536585366,77.6658536585366,77.2658536585366,77.1658536585366,77.1658536585366,76.5634146341463,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79718017578125,4.76427984237671,4.27311992645264,3.95290994644165,3.93220996856689,3.90078997612,4.57843017578125,NA,2.8,2.5,2.7,3.3,4,5.2,5.5,NA,1685,1394,1342,1300,1189,1176,1109,4.9,4.9,4.9,4.9,5,5,5.1,5.2
Slovenia,SVN,2111986,2108079,2102419,2088385,2073894,2066388,2065042,2063531,60063475466.3446,61832201543.8285,53734526854.2289,54386654313.9685,54177882425.8431,48589100043.0954,44766722790.5826,43107506024.3254,4.013,4.747,4.974,4.448,5.116,6.573,8.007,8.975,8.83369886749452,1.91706506089259,-0.05485681576061,1.63052260754344,1.7386086198818,1.42910743319306,-0.054999541670474,-0.525552285820877,56547401875.1987,51668781592.4178,41784361742.9355,45475234205.1058,45938876526.1529,40389935067.0554,34738156236.3795,33256871127.948,NA,NA,NA,NA,NA,NA,NA,NA,81.2829268292683,80.6756097560976,80.5317073170732,81.5292682926829,81.3780487804878,81.0292682926829,81.1756097560976,80.7756097560976,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36526012420654,5.38373994827271,4.89153003692627,4.93455982208252,4.78053998947144,4.79266977310181,4.90953016281128,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2608,2775,2417,2219,2170,1925,1835,1776,1.9,1.9,1.9,2,2,2,2.1,2.1
Solomon Islands,SLB,724273,707851,691191,674993,659249,643634,628102,612660,1566360686.10632,1522794913.0914,1536145814.17007,1619155017.3924,1615478393.28614,1469789119.08756,1379490304.2254,1307909887.55212,1.579,0.866,0.852,0.746,0.723,0.727,0.735,0.735,5.51812928576938,-0.115437894412839,2.96354992076065,1.63485544012247,3.46147484973729,0.488686760261083,0.512485626268792,-0.57446928635949,411745209.906065,413817855.138346,429176031.937028,590941418.619108,680540282.590203,568502381.649697,548051855.569464,527879238.211381,NA,NA,NA,NA,NA,NA,NA,NA,70.742,70.348,70.199,70.382,70.173,69.988,69.801,69.583,NA,NA,NA,NA,NA,NA,NA,NA,8.48737812042236,8.33232688903809,9.64354610443115,NA,NA,NA,NA,NA,NA,19,19.5,19.9,19.8,20.2,20.9,21.6,NA,106.34587097000001,106.61138153,103.72428894,92.47520447,94.76846313,96.68874359,94.91165924,15.7,16.2,16.7,17.2,17.7,18.3,18.9,19.4
Somalia,SOM,17597511,17065581,16537016,15981300,15411094,14864221,14292847,13763906,10419541202.0391,9838711529.45848,9204140383.17612,9420431258.24747,8278212314.40466,8252394373.29698,7390796616.52817,6984947145.09508,19.128,19.553,19.35,18.828,18.783,18.545,18.372,18.444,NA,NA,NA,NA,NA,NA,NA,NA,1804043999.99141,1532000002.30039,1178000000,1131000000,1119000001.18977,994339299.998355,1067190800.00095,1037964069.99966,NA,NA,NA,NA,NA,NA,NA,NA,56.107,55.28,55.967,57.078,56.375,55.654,55.044,54.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7,49.9,51.9,54,56.6,57.7,58.2,NA,NA,NA,NA,NA,NA,NA,NA,68,69.8,71.7,73.8,75.9,78.1,80.5,82.7
South Africa,ZAF,59893885,59392255,58801927,58087055,57339635,56641209,56422274,55876504,405270850098.738,420117812466.041,338291396026.698,389330032224.269,405260723892.517,381448814653.456,323585509674.481,346709790458.563,28.838,28.77,24.339,25.538,24.218,23.992,24.023,22.869,7.03972661255866,4.61167217803206,3.21003597454107,4.12024587014984,4.51716522786592,5.18424664766128,6.57139642173964,4.54064227737906,135921544367.023,130704196369.932,93122660983.085,105906059178.622,111434691806.498,104288394992.827,91109021408.9525,96085897668.3633,NA,NA,NA,NA,NA,NA,NA,NA,61.48,62.341,65.252,66.175,65.674,65.402,64.747,63.95,NA,NA,NA,NA,NA,NA,NA,NA,6.16726016998291,6.54902982711792,6.17067003250122,5.91158008575439,5.64401006698608,5.59867000579834,5.4442400932312,5.48285007476807,NA,7.9,6.9,6.1,5.7,5.7,6.2,6.5,NA,583.67108154,492.20724487,551.4352417,570.09777832,536.77722168,463.34463501,499.36334229,27.7,27.8,28.1,28.2,28.5,28.9,29.4,29.8
South Sudan,SSD,10913164,10748272,10606227,10447666,10395329,10658226,11066105,11194299,NA,NA,NA,NA,NA,NA,NA,11997800760.2242,12.395,13.868,14.204,12.642,12.918,13.079,12.876,12.355,-6.68732094212672,10.516715829435901,29.6758435538571,87.2413641500033,83.5015294921999,187.851630279442,379.999585624026,52.7663304192142,NA,NA,NA,NA,NA,NA,NA,4397355862.60474,NA,NA,NA,NA,NA,NA,NA,NA,55.567,54.975,55.48,55.912,55.95,55.309,55.544,55.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56539225578308,1.46555995941162,NA,21.4,20.8,NA,NA,NA,NA,NA,NA,32.67995834,47.67607498,34.9889183,30.23945427,27.0063858,NA,NA,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
Spain,ESP,47778340,47415794,47365655,47134837,46797754,46593236,46484062,46444832,1417800466262.65,1445651653604.63,1278128867875.49,1394320055129.41,1421702715218.04,1313245330197.65,1233554967011.68,1196156971279.69,12.917,14.781,15.532,14.104,15.255,17.224,19.635,22.058,8.39057634118627,3.0931351197642,-0.322753017299739,0.699518994458739,1.6749813686379,1.95607633363963,-0.202598000426452,-0.500365709903242,579512673488.329,494072023430.225,393398610432.686,486713932627.45,499658310234.509,461350495658.824,417712027692.608,402038652995.312,NA,NA,NA,NA,NA,NA,NA,NA,83.0829268292683,83.2292682926829,82.3317073170732,83.8317073170732,83.4317073170732,83.2829268292683,83.3292682926829,82.8317073170732,NA,NA,NA,NA,NA,NA,NA,NA,4.31587886810303,4.86506986618042,4.89540004730225,4.23021984100342,4.1794900894165,4.20552015304565,4.22544002532959,4.28457021713257,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,3234.29296875,2899.01879883,2716.83349609,2741.38256836,2524.68481445,2376.60107422,2349.09375,2.5,2.6,2.6,2.7,2.7,2.7,2.7,2.8
Sri Lanka,LKA,22181000,22156000,21919000,21803000,21670000,21506813,21425494,21336697,74144875098.0587,88609332762.4729,84304298770.5329,89014978344.1404,94493871200.7869,94376237797.2367,88012282205.8357,85140955388.8509,6.33,5.258,5.365,4.67,4.318,4.046,4.243,4.519,49.7211021114327,7.01478071238195,6.15394508391738,3.52839358231811,2.135037737132,7.70413767850602,3.9588884659307,3.76836783062096,15984909594.9907,14993955151.9061,13031457073.1807,19426213079.8958,20265390542.7019,19086839119.0888,17447586546.7319,16937417044.0631,NA,NA,NA,NA,NA,NA,NA,NA,76.61,76.399,76.393,76.008,75.748,75.403,75.331,74.927,NA,NA,NA,NA,NA,NA,NA,NA,1.20397222042084,1.50650584697723,1.55792391300201,NA,1.98781001567841,2.59316992759705,3.22929000854492,2.10998010635376,NA,5.3,5.7,6.4,7.1,7.6,8.1,9.1,NA,166,158,160,159,146,149,147,5.6,5.7,6,6.2,6.5,6.8,7.1,7.5
